transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
DELBR003000044,2023-09-02 20:00:00,delhi,BR003,35451115,9631.05,CASH_OUT,SUCCESS
DELBR003000045,2023-09-02 21:00:00,delhi,BR003,72590275,6320.64,DEBIT,SUCCESS
DELBR003000046,2023-09-02 22:00:00,delhi,BR003,14784973,1922.6,CASH_OUT,SUCCESS
DELBR003000047,2023-09-02 23:00:00,delhi,BR003,64101132,1145.94,TRANSFER,SUCCESS
DELBR003000048,2023-09-03 00:00:00,delhi,BR003,78399770,8147.22,TRANSFER,SUCCESS
DELBR003000049,2023-09-03 01:00:00,delhi,BR003,93687685,5829.69,CASH_OUT,SUCCESS
DELBR003000050,2023-09-03 02:00:00,delhi,BR003,11435367,6221.02,TRANSFER,SUCCESS
DELBR003000051,2023-09-03 03:00:00,delhi,BR003,68643696,7836.47,PAYMENT,SUCCESS
DELBR003000052,2023-09-03 04:00:00,delhi,BR003,55664080,7062.44,PAYMENT,SUCCESS
DELBR003000053,2023-09-03 05:00:00,delhi,BR003,70409832,8361.14,CASH_OUT,SUCCESS
DELBR003000054,2023-09-03 06:00:00,delhi,BR003,52209016,656.52,PAYMENT,SUCCESS
DELBR003000055,2023-09-03 07:00:00,delhi,BR003,22595379,7500.45,PAYMENT,SUCCESS
DELBR003000056,2023-09-03 08:00:00,delhi,BR003,40449729,8523.44,DEBIT,SUCCESS
DELBR003000057,2023-09-03 09:00:00,delhi,BR003,82495923,2932.74,CASH_OUT,SUCCESS
DELBR003000058,2023-09-03 10:00:00,delhi,BR003,94931931,6440.43,TRANSFER,SUCCESS
DELBR003000059,2023-09-03 11:00:00,delhi,BR003,35243818,3210.2,CASH_OUT,SUCCESS
DELBR003000060,2023-09-03 12:00:00,delhi,BR003,79773785,9583.91,PAYMENT,SUCCESS
DELBR003000061,2023-09-03 13:00:00,delhi,BR003,38707349,430.89,DEBIT,SUCCESS
DELBR003000062,2023-09-03 14:00:00,delhi,BR003,61766378,5839.95,CASH_OUT,SUCCESS
DELBR003000063,2023-09-03 15:00:00,delhi,BR003,89291202,1748.39,CASH_OUT,SUCCESS
DELBR003000064,2023-09-03 16:00:00,delhi,BR003,64403298,7150.98,PAYMENT,SUCCESS
DELBR003000065,2023-09-03 17:00:00,delhi,BR003,25429051,1841.31,PAYMENT,SUCCESS
DELBR003000066,2023-09-03 18:00:00,delhi,BR003,47908921,2430.29,CASH_OUT,SUCCESS
DELBR003000067,2023-09-03 19:00:00,delhi,BR003,75096075,4994.27,PAYMENT,SUCCESS
DELBR003000068,2023-09-03 20:00:00,delhi,BR003,45513047,9156.87,PAYMENT,SUCCESS
DELBR003000069,2023-09-03 21:00:00,delhi,BR003,25005252,2195.97,PAYMENT,SUCCESS
DELBR003000070,2023-09-03 22:00:00,delhi,BR003,33279699,1527.98,PAYMENT,SUCCESS
DELBR003000071,2023-09-03 23:00:00,delhi,BR003,44532966,7613.87,PAYMENT,SUCCESS
DELBR003000072,2023-09-04 00:00:00,delhi,BR003,89965734,5056.13,DEBIT,SUCCESS
DELBR003000073,2023-09-04 01:00:00,delhi,BR003,37535144,9126.67,PAYMENT,SUCCESS
DELBR003000074,2023-09-04 02:00:00,delhi,BR003,55807416,1551.48,TRANSFER,SUCCESS
DELBR003000075,2023-09-04 03:00:00,delhi,BR003,36061492,6494.69,CASH_OUT,SUCCESS
DELBR003000076,2023-09-04 04:00:00,delhi,BR003,37845100,2405.5,DEBIT,SUCCESS
DELBR003000077,2023-09-04 05:00:00,delhi,BR003,78427019,1651.93,DEBIT,FAILED
DELBR003000078,2023-09-04 06:00:00,delhi,BR003,10984588,6865.95,PAYMENT,SUCCESS
DELBR003000079,2023-09-04 07:00:00,delhi,BR003,48003831,5977.48,CASH_OUT,SUCCESS
DELBR003000080,2023-09-04 08:00:00,delhi,BR003,97888841,7572.79,TRANSFER,SUCCESS
DELBR003000081,2023-09-04 09:00:00,delhi,BR003,10481632,3163.68,PAYMENT,SUCCESS
DELBR003000082,2023-09-04 10:00:00,delhi,BR003,17723047,4534.92,CASH_OUT,SUCCESS
DELBR003000083,2023-09-04 11:00:00,delhi,BR003,34776015,4114.17,PAYMENT,SUCCESS
DELBR003000084,2023-09-04 12:00:00,delhi,BR003,39196927,9842.49,PAYMENT,SUCCESS
DELBR003000085,2023-09-04 13:00:00,delhi,BR003,18918562,2993.26,PAYMENT,SUCCESS
DELBR003000086,2023-09-04 14:00:00,delhi,BR003,34416514,3018.69,PAYMENT,SUCCESS
DELBR003000087,2023-09-04 15:00:00,delhi,BR003,55993847,3610.03,PAYMENT,SUCCESS
DELBR003000088,2023-09-04 16:00:00,delhi,BR003,88510809,5689.48,PAYMENT,SUCCESS
DELBR003000089,2023-09-04 17:00:00,delhi,BR003,82213002,2598.0,PAYMENT,SUCCESS
DELBR003000090,2023-09-04 18:00:00,delhi,BR003,24886781,9161.37,TRANSFER,SUCCESS
DELBR003000091,2023-09-04 19:00:00,delhi,BR003,70132166,2730.29,DEBIT,SUCCESS
DELBR003000092,2023-09-04 20:00:00,delhi,BR003,86908660,8968.58,TRANSFER,SUCCESS
DELBR003000093,2023-09-04 21:00:00,delhi,BR003,39227191,1124.4,PAYMENT,SUCCESS
DELBR003000094,2023-09-04 22:00:00,delhi,BR003,77135369,6599.97,PAYMENT,SUCCESS
DELBR003000095,2023-09-04 23:00:00,delhi,BR003,38872553,9079.16,TRANSFER,SUCCESS
DELBR003000096,2023-09-05 00:00:00,delhi,BR003,90521377,1770.62,TRANSFER,SUCCESS
DELBR003000097,2023-09-05 01:00:00,delhi,BR003,40613058,9686.44,DEBIT,SUCCESS
DELBR003000098,2023-09-05 02:00:00,delhi,BR003,95536455,4583.55,TRANSFER,SUCCESS
DELBR003000099,2023-09-05 03:00:00,delhi,BR003,70595786,9462.58,DEBIT,SUCCESS
DELBR003000100,2023-09-05 04:00:00,delhi,BR003,60543852,6800.52,PAYMENT,SUCCESS
DELBR003000101,2023-09-05 05:00:00,delhi,BR003,75261548,3085.71,CASH_OUT,SUCCESS
DELBR003000102,2023-09-05 06:00:00,delhi,BR003,27750431,1964.19,CASH_OUT,SUCCESS
DELBR003000103,2023-09-05 07:00:00,delhi,BR003,54280248,3106.98,CASH_OUT,SUCCESS
DELBR003000104,2023-09-05 08:00:00,delhi,BR003,44822065,1020.87,CASH_OUT,SUCCESS
DELBR003000105,2023-09-05 09:00:00,delhi,BR003,47239247,1524.29,PAYMENT,SUCCESS
DELBR003000106,2023-09-05 10:00:00,delhi,BR003,45580614,1136.14,CASH_OUT,SUCCESS
DELBR003000107,2023-09-05 11:00:00,delhi,BR003,81747110,4287.14,TRANSFER,FAILED
DELBR003000108,2023-09-05 12:00:00,delhi,BR003,85486764,7976.23,TRANSFER,SUCCESS
DELBR003000109,2023-09-05 13:00:00,delhi,BR003,41369541,1499.7,CASH_OUT,SUCCESS
DELBR003000110,2023-09-05 14:00:00,delhi,BR003,96417276,1390.17,TRANSFER,SUCCESS
DELBR003000111,2023-09-05 15:00:00,delhi,BR003,63531738,6469.95,DEBIT,SUCCESS
DELBR003000112,2023-09-05 16:00:00,delhi,BR003,98261797,2052.11,PAYMENT,SUCCESS
DELBR003000113,2023-09-05 17:00:00,delhi,BR003,86298453,1066.34,CASH_OUT,SUCCESS
DELBR003000114,2023-09-05 18:00:00,delhi,BR003,24632787,1751.8,CASH_OUT,SUCCESS
DELBR003000115,2023-09-05 19:00:00,delhi,BR003,96826584,9244.94,PAYMENT,SUCCESS
DELBR003000116,2023-09-05 20:00:00,delhi,BR003,14934990,8232.57,TRANSFER,SUCCESS
DELBR003000117,2023-09-05 21:00:00,delhi,BR003,91209083,3605.24,PAYMENT,SUCCESS
DELBR003000118,2023-09-05 22:00:00,delhi,BR003,42242032,6592.63,PAYMENT,SUCCESS
DELBR003000119,2023-09-05 23:00:00,delhi,BR003,73794852,5419.03,TRANSFER,SUCCESS
DELBR003000120,2023-09-06 00:00:00,delhi,BR003,73463472,6803.53,PAYMENT,SUCCESS
DELBR003000121,2023-09-06 01:00:00,delhi,BR003,76819360,6858.44,TRANSFER,SUCCESS
DELBR003000122,2023-09-06 02:00:00,delhi,BR003,99607957,6324.47,TRANSFER,SUCCESS
DELBR003000123,2023-09-06 03:00:00,delhi,BR003,17760004,2734.4,PAYMENT,SUCCESS
DELBR003000124,2023-09-06 04:00:00,delhi,BR003,23429734,486.16,DEBIT,SUCCESS
DELBR003000125,2023-09-06 05:00:00,delhi,BR003,58302865,4610.11,TRANSFER,SUCCESS
DELBR003000126,2023-09-06 06:00:00,delhi,BR003,69970725,8920.64,PAYMENT,SUCCESS
DELBR003000127,2023-09-06 07:00:00,delhi,BR003,91377652,5738.02,TRANSFER,SUCCESS
DELBR003000128,2023-09-06 08:00:00,delhi,BR003,58984542,8340.67,DEBIT,SUCCESS
DELBR003000129,2023-09-06 09:00:00,delhi,BR003,75659711,9917.08,DEBIT,SUCCESS
DELBR003000130,2023-09-06 10:00:00,delhi,BR003,70893833,1719.8,CASH_OUT,SUCCESS
DELBR003000131,2023-09-06 11:00:00,delhi,BR003,74910926,6948.6,TRANSFER,SUCCESS
DELBR003000132,2023-09-06 12:00:00,delhi,BR003,46147881,6775.51,TRANSFER,SUCCESS
DELBR003000133,2023-09-06 13:00:00,delhi,BR003,27795759,9801.56,PAYMENT,SUCCESS
DELBR003000134,2023-09-06 14:00:00,delhi,BR003,69105361,9857.45,TRANSFER,SUCCESS
DELBR003000135,2023-09-06 15:00:00,delhi,BR003,16774870,6898.12,CASH_OUT,SUCCESS
DELBR003000136,2023-09-06 16:00:00,delhi,BR003,40513376,2511.79,DEBIT,FAILED
DELBR003000137,2023-09-06 17:00:00,delhi,BR003,50658959,8005.7,DEBIT,SUCCESS
DELBR003000138,2023-09-06 18:00:00,delhi,BR003,55368117,1159.59,CASH_OUT,SUCCESS
DELBR003000139,2023-09-06 19:00:00,delhi,BR003,98113314,7828.92,TRANSFER,SUCCESS
DELBR003000140,2023-09-06 20:00:00,delhi,BR003,95007969,9110.94,TRANSFER,SUCCESS
DELBR003000141,2023-09-06 21:00:00,delhi,BR003,19137819,3890.05,CASH_OUT,SUCCESS
DELBR003000142,2023-09-06 22:00:00,delhi,BR003,55893516,6343.29,PAYMENT,SUCCESS
DELBR003000143,2023-09-06 23:00:00,delhi,BR003,83633231,4358.41,DEBIT,FAILED
DELBR003000144,2023-09-07 00:00:00,delhi,BR003,65670586,4433.87,CASH_OUT,SUCCESS
DELBR003000145,2023-09-07 01:00:00,delhi,BR003,28962244,3172.67,CASH_OUT,SUCCESS
DELBR003000146,2023-09-07 02:00:00,delhi,BR003,27550054,7645.08,TRANSFER,SUCCESS
DELBR003000147,2023-09-07 03:00:00,delhi,BR003,77370284,9368.15,DEBIT,SUCCESS
DELBR003000148,2023-09-07 04:00:00,delhi,BR003,14529943,9413.43,TRANSFER,SUCCESS
DELBR003000149,2023-09-07 05:00:00,delhi,BR003,87757628,1830.33,CASH_OUT,FAILED
DELBR003000150,2023-09-07 06:00:00,delhi,BR003,64884186,8759.96,PAYMENT,SUCCESS
DELBR003000151,2023-09-07 07:00:00,delhi,BR003,23930333,7400.57,DEBIT,SUCCESS
DELBR003000152,2023-09-07 08:00:00,delhi,BR003,90088377,2603.09,CASH_OUT,SUCCESS
DELBR003000153,2023-09-07 09:00:00,delhi,BR003,87562778,766.12,CASH_OUT,SUCCESS
DELBR003000154,2023-09-07 10:00:00,delhi,BR003,14775833,2753.17,PAYMENT,SUCCESS
DELBR003000155,2023-09-07 11:00:00,delhi,BR003,42123007,9130.86,CASH_OUT,SUCCESS
DELBR003000156,2023-09-07 12:00:00,delhi,BR003,41522310,6368.47,CASH_OUT,SUCCESS
DELBR003000157,2023-09-07 13:00:00,delhi,BR003,55790633,7238.44,DEBIT,SUCCESS
DELBR003000158,2023-09-07 14:00:00,delhi,BR003,53156020,2645.81,DEBIT,SUCCESS
DELBR003000159,2023-09-07 15:00:00,delhi,BR003,46654266,7221.94,DEBIT,SUCCESS
DELBR003000160,2023-09-07 16:00:00,delhi,BR003,53199013,378.4,TRANSFER,SUCCESS
DELBR003000161,2023-09-07 17:00:00,delhi,BR003,60235844,3815.68,PAYMENT,SUCCESS
DELBR003000162,2023-09-07 18:00:00,delhi,BR003,33548374,6304.86,DEBIT,SUCCESS
DELBR003000163,2023-09-07 19:00:00,delhi,BR003,47118939,1546.36,TRANSFER,SUCCESS
DELBR003000164,2023-09-07 20:00:00,delhi,BR003,81408353,8247.74,TRANSFER,SUCCESS
DELBR003000165,2023-09-07 21:00:00,delhi,BR003,13182132,2426.81,PAYMENT,SUCCESS
DELBR003000166,2023-09-07 22:00:00,delhi,BR003,80549727,6557.58,PAYMENT,SUCCESS
DELBR003000167,2023-09-07 23:00:00,delhi,BR003,40063151,4111.45,CASH_OUT,SUCCESS
DELBR003000168,2023-09-08 00:00:00,delhi,BR003,90544094,6000.83,TRANSFER,SUCCESS
DELBR003000169,2023-09-08 01:00:00,delhi,BR003,51540754,1163.76,DEBIT,SUCCESS
DELBR003000170,2023-09-08 02:00:00,delhi,BR003,83746312,267.44,PAYMENT,SUCCESS
DELBR003000171,2023-09-08 03:00:00,delhi,BR003,72091445,9104.69,TRANSFER,SUCCESS
DELBR003000172,2023-09-08 04:00:00,delhi,BR003,70592764,2769.34,DEBIT,SUCCESS
DELBR003000173,2023-09-08 05:00:00,delhi,BR003,71637625,8214.8,TRANSFER,SUCCESS
DELBR003000174,2023-09-08 06:00:00,delhi,BR003,68203138,9993.57,PAYMENT,SUCCESS
DELBR003000175,2023-09-08 07:00:00,delhi,BR003,43698807,2193.17,CASH_OUT,SUCCESS
DELBR003000176,2023-09-08 08:00:00,delhi,BR003,49268380,2725.19,TRANSFER,SUCCESS
DELBR003000177,2023-09-08 09:00:00,delhi,BR003,49466425,6662.31,DEBIT,SUCCESS
DELBR003000178,2023-09-08 10:00:00,delhi,BR003,63515466,9657.94,PAYMENT,SUCCESS
DELBR003000179,2023-09-08 11:00:00,delhi,BR003,38245402,9166.56,CASH_OUT,SUCCESS
DELBR003000180,2023-09-08 12:00:00,delhi,BR003,28295776,5078.47,DEBIT,SUCCESS
DELBR003000181,2023-09-08 13:00:00,delhi,BR003,17069222,7971.59,DEBIT,SUCCESS
DELBR003000182,2023-09-08 14:00:00,delhi,BR003,34435422,1443.88,DEBIT,SUCCESS
DELBR003000183,2023-09-08 15:00:00,delhi,BR003,27319013,9776.64,TRANSFER,SUCCESS
DELBR003000184,2023-09-08 16:00:00,delhi,BR003,39428781,9647.1,PAYMENT,SUCCESS
DELBR003000185,2023-09-08 17:00:00,delhi,BR003,21926106,1720.92,DEBIT,SUCCESS
DELBR003000186,2023-09-08 18:00:00,delhi,BR003,50112074,3064.29,TRANSFER,SUCCESS
DELBR003000187,2023-09-08 19:00:00,delhi,BR003,28573434,1091.53,PAYMENT,SUCCESS
DELBR003000188,2023-09-08 20:00:00,delhi,BR003,71104574,2790.0,PAYMENT,SUCCESS
DELBR003000189,2023-09-08 21:00:00,delhi,BR003,24387810,8177.96,TRANSFER,SUCCESS
DELBR003000190,2023-09-08 22:00:00,delhi,BR003,44106658,3845.32,TRANSFER,SUCCESS
DELBR003000191,2023-09-08 23:00:00,delhi,BR003,31876123,975.13,DEBIT,SUCCESS
DELBR003000192,2023-09-09 00:00:00,delhi,BR003,68980966,3488.03,PAYMENT,SUCCESS
DELBR003000193,2023-09-09 01:00:00,delhi,BR003,86778368,9815.7,CASH_OUT,FAILED
DELBR003000194,2023-09-09 02:00:00,delhi,BR003,33916824,6333.87,TRANSFER,SUCCESS
DELBR003000195,2023-09-09 03:00:00,delhi,BR003,17707690,4219.99,PAYMENT,SUCCESS
DELBR003000196,2023-09-09 04:00:00,delhi,BR003,17003621,1748.73,PAYMENT,SUCCESS
DELBR003000197,2023-09-09 05:00:00,delhi,BR003,47357506,9863.15,DEBIT,SUCCESS
DELBR003000198,2023-09-09 06:00:00,delhi,BR003,89643698,8226.41,CASH_OUT,SUCCESS
DELBR003000199,2023-09-09 07:00:00,delhi,BR003,24036865,2886.63,DEBIT,SUCCESS
DELBR003000200,2023-09-09 08:00:00,delhi,BR003,69658449,793.68,CASH_OUT,SUCCESS
DELBR003000201,2023-09-09 09:00:00,delhi,BR003,17467133,660.59,CASH_OUT,SUCCESS
DELBR003000202,2023-09-09 10:00:00,delhi,BR003,70125675,1291.74,TRANSFER,SUCCESS
DELBR003000203,2023-09-09 11:00:00,delhi,BR003,63838793,5849.61,PAYMENT,SUCCESS
DELBR003000204,2023-09-09 12:00:00,delhi,BR003,72622472,9294.76,PAYMENT,SUCCESS
DELBR003000205,2023-09-09 13:00:00,delhi,BR003,98668417,5017.76,PAYMENT,SUCCESS
DELBR003000206,2023-09-09 14:00:00,delhi,BR003,11180859,8445.16,CASH_OUT,SUCCESS
DELBR003000207,2023-09-09 15:00:00,delhi,BR003,22976357,4514.28,PAYMENT,SUCCESS
DELBR003000208,2023-09-09 16:00:00,delhi,BR003,50287646,7114.98,TRANSFER,SUCCESS
DELBR003000209,2023-09-09 17:00:00,delhi,BR003,79089289,7345.54,CASH_OUT,FAILED
DELBR003000210,2023-09-09 18:00:00,delhi,BR003,25269936,1822.24,CASH_OUT,SUCCESS
DELBR003000211,2023-09-09 19:00:00,delhi,BR003,26399173,3676.04,CASH_OUT,SUCCESS
DELBR003000212,2023-09-09 20:00:00,delhi,BR003,42754671,6409.29,CASH_OUT,SUCCESS
DELBR003000213,2023-09-09 21:00:00,delhi,BR003,80050480,799.9,TRANSFER,SUCCESS
DELBR003000214,2023-09-09 22:00:00,delhi,BR003,62806018,3679.25,PAYMENT,SUCCESS
DELBR003000215,2023-09-09 23:00:00,delhi,BR003,49158729,5394.51,TRANSFER,SUCCESS
DELBR003000216,2023-09-10 00:00:00,delhi,BR003,33883140,9962.62,PAYMENT,SUCCESS
DELBR003000217,2023-09-10 01:00:00,delhi,BR003,59538029,4797.88,TRANSFER,SUCCESS
DELBR003000218,2023-09-10 02:00:00,delhi,BR003,28856153,8178.96,DEBIT,SUCCESS
DELBR003000219,2023-09-10 03:00:00,delhi,BR003,35693164,4377.47,DEBIT,SUCCESS
DELBR003000220,2023-09-10 04:00:00,delhi,BR003,61686745,7984.27,DEBIT,SUCCESS
DELBR003000221,2023-09-10 05:00:00,delhi,BR003,87924587,5994.61,DEBIT,SUCCESS
DELBR003000222,2023-09-10 06:00:00,delhi,BR003,23608519,8877.29,CASH_OUT,SUCCESS
DELBR003000223,2023-09-10 07:00:00,delhi,BR003,11079037,4168.33,CASH_OUT,SUCCESS
DELBR003000224,2023-09-10 08:00:00,delhi,BR003,55895950,6082.61,TRANSFER,SUCCESS
DELBR003000225,2023-09-10 09:00:00,delhi,BR003,47706383,6337.18,TRANSFER,SUCCESS
DELBR003000226,2023-09-10 10:00:00,delhi,BR003,46709632,4232.09,DEBIT,SUCCESS
DELBR003000227,2023-09-10 11:00:00,delhi,BR003,61187343,1528.69,PAYMENT,SUCCESS
DELBR003000228,2023-09-10 12:00:00,delhi,BR003,26889252,1026.24,DEBIT,SUCCESS
DELBR003000229,2023-09-10 13:00:00,delhi,BR003,73103234,265.05,TRANSFER,SUCCESS
DELBR003000230,2023-09-10 14:00:00,delhi,BR003,77998558,8747.99,DEBIT,SUCCESS
DELBR003000231,2023-09-10 15:00:00,delhi,BR003,27367564,2441.1,TRANSFER,SUCCESS
DELBR003000232,2023-09-10 16:00:00,delhi,BR003,59554295,2193.92,DEBIT,SUCCESS
DELBR003000233,2023-09-10 17:00:00,delhi,BR003,71481167,7386.75,PAYMENT,SUCCESS
DELBR003000234,2023-09-10 18:00:00,delhi,BR003,72144660,3268.16,DEBIT,SUCCESS
DELBR003000235,2023-09-10 19:00:00,delhi,BR003,72341557,5109.84,PAYMENT,SUCCESS
DELBR003000236,2023-09-10 20:00:00,delhi,BR003,87637786,1708.86,PAYMENT,SUCCESS
DELBR003000237,2023-09-10 21:00:00,delhi,BR003,47621413,9601.48,TRANSFER,SUCCESS
DELBR003000238,2023-09-10 22:00:00,delhi,BR003,14467801,8530.66,PAYMENT,SUCCESS
DELBR003000239,2023-09-10 23:00:00,delhi,BR003,54068669,8651.52,CASH_OUT,SUCCESS
